4,0,1,2,false
3,0,1,2,false
2,0,1,2,false
2,0,0,2,false
2,7,0,2,false
7,2,0,2,false
7,1,0,3,false
6,4,0,3,false
5,5,0,3,false
6,7,0,3,false
9,4,0,3,false
8,4,0,5,false
7,3,1,5,false
6,3,1,5,false
6,3,0,5,false
6,3,0,5,false
5,3,0,5,false
5,7,0,5,false
7,3,1,5,false
6,3,1,5,false
5,3,1,5,false
5,5,0,5,false
6,3,0,5,false
5,3,0,5,false
8,3,1,5,false
7,3,1,5,false
6,3,1,5,false
6,3,0,5,false
5,3,0,5,false
5,3,0,5,false
8,4,0,5,false
8,3,0,5,false
7,3,0,5,false
6,3,0,5,false
5,3,0,5,false
8,7,0,5,false
11,3,0,6,false
10,3,0,6,false
9,3,0,6,false
8,4,0,6,false
8,3,0,6,false
7,3,0,6,false
6,3,0,6,false
6,3,0,6,false
6,3,0,6,false
7,9,0,6,false
7,8,0,6,false
9,8,0,7,false
10,6,0,7,false
10,5,1,7,false
9,5,1,7,false
9,4,0,8,false
8,4,0,8,false
8,3,0,8,false
7,3,0,7,false
8,4,0,7,false
8,7,0,7,false
10,5,0,7,false
12,7,0,7,false
12,5,1,7,false
11,5,1,7,false
11,4,1,7,false
11,4,0,7,false
10,4,0,7,false
10,3,0,7,false
9,3,0,7,false
8,3,0,7,false
7,3,0,7,false
11,3,0,7,false
9,3,1,7,false
8,3,1,7,false
7,6,1,7,false
8,5,0,7,false
8,4,0,7,false
8,3,0,7,false
7,7,0,7,false
10,3,0,7,false
9,3,0,7,false
8,3,0,7,false
7,3,0,7,false
9,3,2,8,false
8,7,2,8,false
10,4,2,7,false
10,12,1,7,false
14,8,1,8,false
15,8,0,8,false
14,8,0,8,false
13,7,2,9,false
12,10,2,9,false
12,9,2,9,false
14,7,1,9,false
13,7,1,9,false
12,7,2,9,false
12,7,2,9,false
11,7,2,9,false
11,7,1,9,false
11,11,1,9,false
10,11,1,9,false
14,6,1,9,false
13,6,1,9,false
12,6,1,9,false
11,6,1,9,false
10,6,1,8,false
9,6,1,8,false
13,6,2,9,false
12,6,2,9,false
11,6,2,9,false
11,6,1,9,false
10,6,1,9,false
11,7,1,9,false
11,6,1,9,false
10,6,1,9,false
10,6,1,9,false
11,6,1,9,false
10,6,1,9,false
11,6,1,9,false
10,6,1,9,false
14,6,1,9,false
12,6,2,9,false
11,6,2,9,false
11,6,1,9,false
10,6,1,9,false
9,6,1,8,false
12,6,1,8,false
9,6,3,8,false
9,6,2,8,false
9,6,1,8,false
12,7,1,8,false
12,10,1,8,false
11,14,1,7,false
12,12,1,7,false
14,10,1,7,false
13,10,1,7,false
13,9,1,7,false
12,9,1,7,false
12,9,1,7,false
11,9,1,7,false
11,8,1,7,false
10,8,1,7,false
9,8,1,7,false
8,8,1,7,false
7,8,1,6,false
7,8,1,6,false
14,15,1,7,false
14,14,1,7,false
13,13,2,7,false
12,13,2,7,false
12,12,2,7,false
12,12,1,7,false
11,12,1,7,false
10,12,1,7,false
9,16,1,7,false
8,16,1,7,false
10,14,1,7,false
10,13,1,7,false
9,13,1,7,false
9,12,1,7,false
8,12,1,7,false
8,15,1,6,false
13,12,1,6,false
11,12,2,6,false
10,12,2,6,false
9,12,2,6,false
9,12,1,6,false
8,12,1,6,false
7,17,1,6,false
11,16,1,6,false
12,14,1,7,false
12,13,1,7,false
11,13,1,7,false
11,12,1,7,false
10,12,1,7,false
9,12,1,7,false
8,12,1,7,false
15,14,1,7,false
13,14,2,8,false
12,14,2,8,false
11,17,2,7,false
11,19,1,7,false
13,19,1,7,false
16,16,1,7,false
16,16,1,7,false
15,16,1,7,false
14,16,1,7,false
13,16,1,7,false
12,19,1,7,false
14,17,1,7,false
14,16,1,7,false
13,16,1,7,false
13,16,1,7,false
13,20,1,7,false
15,17,1,7,false
15,16,1,7,false
14,20,1,7,false
16,17,1,7,false
16,16,1,7,false
15,16,1,8,false
14,16,1,7,false
13,16,1,7,false
12,16,1,6,false
11,16,1,6,false
10,16,1,6,false
13,17,1,6,false
13,16,1,6,false
12,16,1,7,false
11,16,1,7,false
13,18,2,7,false
11,21,3,7,false
15,19,2,7,false
15,18,2,7,false
15,17,2,8,false
14,17,2,8,false
15,19,2,8,false
18,18,2,7,false
20,16,2,7,false
19,21,2,6,false
18,21,3,6,false
22,16,3,6,false
21,16,3,6,false
21,16,2,8,false
20,16,2,8,false
19,16,2,8,false
18,16,2,8,false
17,16,2,8,false
17,16,2,8,false
17,16,2,8,false
17,19,2,8,false
19,17,2,8,false
19,16,2,8,false
18,17,2,8,false
18,16,2,8,false
17,19,2,8,false
20,16,2,8,false
19,16,2,8,false
17,16,3,9,false
17,18,2,9,false
18,16,2,9,false
17,16,2,9,false
18,21,2,9,false
22,17,2,9,false
21,17,2,9,false
20,17,2,9,false
19,17,2,9,false
18,17,2,9,false
17,17,2,9,false
20,17,2,9,false
19,17,2,9,false
18,17,2,9,false
17,22,2,9,false
22,19,3,10,false
22,19,3,10,false
20,19,4,10,false
19,19,4,10,false
19,19,3,10,false
18,19,3,10,false
18,19,2,10,false
24,20,2,10,false
24,19,2,10,false
22,19,3,10,false
21,19,3,10,false
21,24,3,10,false
24,21,2,10,false
25,19,2,10,false
24,19,2,11,false
23,19,2,11,false
22,19,2,11,false
21,19,2,11,false
20,19,2,11,false
22,19,2,11,false
20,23,3,11,false
22,20,3,11,false
22,20,2,11,false
22,19,2,11,false
21,19,2,11,false
20,19,2,11,false
23,19,2,12,false
22,19,2,12,false
21,19,2,12,false
20,19,2,11,false
19,19,2,10,false
18,24,2,9,false
22,19,2,9,false
21,19,2,9,false
20,19,2,9,false
19,19,2,8,false
18,23,2,8,false
17,23,2,7,false
19,20,2,7,false
19,19,2,7,false
18,19,2,7,false
17,19,2,7,false
16,19,2,7,false
17,26,2,7,false
16,26,2,7,false
22,20,2,7,false
20,21,3,7,false
19,21,3,7,false
19,21,2,7,false
19,20,2,7,false
18,20,2,7,false
17,20,2,7,false
16,20,2,7,false
16,20,2,6,false
26,26,3,7,false
26,25,3,7,false
25,29,2,8,false
27,26,2,8,false
27,25,2,8,false
26,30,2,8,false
27,28,2,8,false
27,27,2,8,false
27,27,2,8,false
27,28,2,8,false
27,27,2,8,false
27,26,2,8,false
26,26,2,8,false
26,25,2,8,false
25,29,2,8,false
27,28,2,8,false
28,26,2,8,false
25,26,4,8,false
24,28,5,8,false
26,26,5,8,false
26,26,4,8,false
26,25,4,8,false
25,25,4,8,false
24,25,4,8,false
24,25,4,8,false
23,25,4,8,false
23,25,4,8,false
22,25,4,8,false
21,25,4,8,false
20,25,4,8,false
20,25,4,8,false
21,26,4,8,false
21,27,4,8,false
22,25,5,7,false
22,25,4,7,false
21,25,4,7,false
20,25,4,7,false
22,26,4,7,false
22,25,4,7,false
21,25,4,7,false
20,28,4,7,false
22,28,4,7,false
20,28,5,7,false
20,27,5,7,false
20,27,4,7,false
20,26,4,7,false
20,25,4,7,false
19,25,4,6,false
23,28,4,7,false
