1.4216538492777502,18,2
3.928107838656082,109,1
3.980379765332971,110,5
4.039341902445826,111,5
4.125863298575245,112,2
5.598518813651101,113,3
7.550589767495809,114,4
10.986619539319982,115,1
11.649564983616191,116,1
13.20028341291311,117,5
13.780679676700657,118,3
22.22270814020778,119,1
22.694362222026125,120,3
23.85920319228525,121,2
24.73595664935706,122,1
25.489724114723355,123,1
32.72871443968984,124,3
35.48089473330055,125,2
35.523181327906656,126,2
37.00652746347054,127,2
38.34510975676366,128,1
38.53112761601728,129,4
39.366205915089495,130,4
42.74985575980184,131,2
42.77505665217616,132,3
44.34082673434982,133,3
46.09162793403781,134,5
47.183958983803244,135,5
47.919813152932576,136,3
49.001033572342486,137,2
50.35155780994028,138,5
50.88141572596686,139,1
53.37427698870194,140,3
54.3307795949113,141,4
55.17819147113662,142,2
55.74930054863052,143,4
57.92922076471307,144,5
60.30803273603678,145,5
60.6567162901692,146,4
63.548775570667296,147,4
71.10441159998504,148,5
73.60884647281259,149,4
74.1617215896088,150,5
75.2371938562794,151,4
78.22867492368358,152,1
78.53745120755337,153,3
79.30770958792091,154,4
82.98398255382416,155,3
88.67961971567252,156,1
92.85325414079188,157,2
93.46848067588523,158,5
94.2726185888747,159,3
95.92960364891206,160,5
97.89236025023655,161,3
98.36344607513216,162,2
99.92429123910752,163,5
100.42659341021502,164,3
105.41903502398677,165,5
105.65503883687366,166,4
110.07720549808411,167,5
111.43176711770921,168,3
1.4216538492777502,205,2
3.928107838656082,206,5
3.987069975768937,207,5
4.073591371898357,208,2
1.4216538492777502,205,2
3.928107838656082,206,5
3.987069975768937,207,5
4.073591371898357,208,2
5.546246886974213,209,1
6.2091923312704225,210,1
7.759910760567343,211,4
8.793240786125695,212,3
11.906024902682839,213,1
14.59970654567859,214,5
15.581260745082622,215,2
17.821642896699025,216,3
23.023421792810115,217,2
23.048622685184434,218,3
24.614392767358087,219,4
24.61601904712746,220,3
24.767159921662298,221,3
25.900131907907763,222,3
28.70148477385814,223,4
29.079062044347285,224,2
31.60933609370649,225,5
31.958019647838913,226,4
34.850078928337005,227,4
35.40295404513322,228,5
36.478426311803815,229,1
36.787202595673605,230,1
37.95159981742563,231,1
38.78921124554069,232,4
42.940682424753696,233,5
44.90343902607818,234,2
46.46428419005354,235,1
46.65598312007512,236,5
47.90242622105325,237,5
49.25698784067835,238,3
50.108461631391236,239,2
50.26364540632145,240,4
52.484251521195084,241,2
53.75418386898691,242,4
54.37837759834444,243,5
54.8513502862188,244,4
55.69313491504736,245,4
55.89592576387383,246,1
56.013563665668784,247,1
58.96005644882972,248,1
59.393272988437445,249,3
60.03895772592914,250,4
61.49808705475025,251,1
62.673065826260746,252,4
63.96633686553962,253,4
65.95104427036695,254,3
68.23303445079407,255,4
70.54622588159963,256,5
72.75527314276583,257,1
75.01626011322634,258,4
75.8258708540602,259,1
77.72823017452637,260,2
79.62738955029242,261,2
81.13432194067822,262,1
81.77353612872696,263,1
84.5202841379068,264,2
85.10924517580189,265,1
87.46614407075994,266,1
89.14510460875582,267,2
90.0036044180668,268,2
90.6036682368499,269,1
91.15525968058344,270,5
92.99296782960351,271,3
94.81165344444648,272,1
95.38937858252024,273,1
95.45646508855603,274,1
101.4316898725589,275,5
105.09799982169413,276,4
108.651915295235,277,5
109.37285984943821,278,5
113.14622948506906,279,4
115.32110963901846,280,1
116.55477234798482,281,3
121.12719504487428,282,1
121.3311118232348,283,2
125.53251523006693,284,4
126.5024645608819,285,1
128.18897721990754,286,5
129.40644544906132,287,5
130.57832965460196,288,1
131.74529259712276,289,5
131.92535455195252,290,2
132.28339396699016,291,3
132.46567917968125,292,4
135.72109647856112,293,3
138.9353028605967,294,4
139.95008193384845,295,5
142.18512305997714,296,1
144.1589278150013,297,4
145.7912442323082,298,4
145.98704744981404,299,1
146.69066552381292,300,3
147.63777268848443,301,1
147.74582017469598,302,5
150.61406134076512,303,3
151.89565873137346,304,5
153.7515773569974,305,5
154.79114278707962,306,4
155.2537268970032,307,2
156.25711159894482,308,3
160.59336696315583,309,4
161.6090142870694,310,5
163.2503432195805,311,2
163.30575928787064,312,5
164.43910045143795,313,5
165.82208532203805,314,2
166.9259809195866,315,2
170.09131917712378,316,1
171.2885116956099,317,1
171.54838451441728,318,5
172.45851499658133,319,5
173.6304440494437,320,2
178.63268334088653,321,4
181.5250171477249,322,5
181.9465625985419,323,1
183.00166899002812,324,5
189.3740748555763,325,3
191.970095078932,326,1
193.97377251155856,327,1
194.2521028099931,328,4
194.71656530142496,329,1
194.77773627780567,330,4
198.0425288944278,331,4
199.741919304232,332,3
201.09822378673294,333,3
201.81326437869006,334,1
203.32467066131056,335,5
204.22659814349262,336,4
204.54702635884317,337,4
204.6837034378673,338,3
205.05703243696064,339,4
209.60524497114568,340,5
212.48796037701422,341,4
214.86016332375547,342,3
215.80931675290535,343,5
217.65082589622568,344,5
217.75658440146077,345,5
218.5915664506392,346,1
219.6817469808332,347,2
219.84002709337105,348,1
220.9913034676284,349,1
222.6638510195505,350,2
223.25076941719553,351,4
225.15497951758772,352,1
228.50093858448082,353,4
229.2651726065303,354,3
231.85384083524661,355,1
232.39755911118507,356,2
237.6921890579885,357,5
239.76906454815,358,2
242.9600826022092,359,2
243.28910607306165,360,5
245.16086690016698,361,1
246.24989032623066,362,4
247.34044897104798,363,3
247.40612233597773,364,2
247.43256498582107,365,3
249.89321364961162,366,5
254.38403432323994,367,5
254.65337977300936,368,5
255.2324867037061,369,1
255.95458150201176,370,4
257.8912746962291,371,4
258.0999658367037,372,2
259.0029163567552,373,1
259.68871311856356,374,1
259.9178519106685,375,5
260.0509974993383,376,2
260.0593646432899,377,1
260.3237606552518,378,3
260.7357433711099,379,5
261.4297772272313,380,5
261.50955415736547,381,2
262.30718287103736,382,2
262.6863014857948,383,4
263.34580283622546,384,1
266.3063371739435,385,5
267.696054919973,386,4
267.7252628667932,387,3
269.5719179190781,388,4
276.36840968792336,389,1
276.48500852388173,390,3
278.4410619512957,391,5
279.0647811355999,392,5
279.773565485586,393,1
280.27292785461833,394,4
280.6496018303784,395,5
281.82009781018803,396,3
282.8822068846737,397,3
287.4298559912273,398,4
287.849464568413,399,5
296.50812277474546,400,5
301.345966415876,401,1
301.6608707663076,402,4
303.8814368664375,403,1
305.51877319211553,404,4
308.0715944167042,405,1
310.0610042473328,406,5
312.85299683974455,407,3
313.24415817256494,408,5
314.25494161440105,409,2
314.90809581335003,410,1
316.36169373195423,411,4
317.39569081615906,412,1
324.18228018781,413,1
324.31253221111905,414,1
324.31834139956067,415,1
324.95522978007097,416,3
325.25243645338463,417,4
326.370016313085,418,2
328.4557854251475,419,2
332.6893978763756,420,1
335.18989437154755,421,5
335.24319642979845,422,5
337.61018196293026,423,2
337.7126155174193,424,5
339.09493894110284,425,4
339.3332630210718,426,2
339.5324554391864,427,1
344.01252492049207,428,1
344.78049370553197,429,5
347.32057193406513,430,4
349.170973208414,431,3
352.7098936755435,432,2
356.1733156437129,433,3
356.8544027537834,434,3
357.6618242371266,435,4
357.9472057941594,436,5
358.0845518308394,437,5
359.51435460510726,438,1
362.0042407775602,439,5
364.2980219644586,440,2
368.0413639482516,441,4
368.2912588362767,442,3
371.3188461662236,443,4
372.9946605697072,444,5
373.4328295645579,445,4
374.7304014358534,446,3
375.0598423123925,447,3
375.16355160200715,448,2
377.37231226048823,449,4
378.6103080596062,450,5
379.8109573648299,451,1
380.74767042716854,452,1
384.59247241943336,453,4
387.65469057795855,454,5
388.93903716642006,455,1
389.98690010901714,456,1
390.7221605860534,457,2
395.312718298673,458,5
395.4517669528158,459,4
399.762283897669,460,4
400.33933167864694,461,5
400.8350779118096,462,3
402.64802724208755,463,3
402.7910743299018,464,2
403.5030280058691,465,1
404.5570711066791,466,3
404.6675084832787,467,3
405.3024897398008,468,5
407.3102779983168,469,4
407.5942907566022,470,4
408.21918764787864,471,1
409.1707750608962,472,1
409.2644420978818,473,3
413.86796568944254,474,1
414.4486692357798,475,3
415.4140406085748,476,5
416.1705896575249,477,2
416.31302701798285,478,5
417.58894682647065,479,4
418.2880640989319,480,2
418.5396559797108,481,1
419.3633889444191,482,1
421.48132873160944,483,1
421.89430025537484,484,5
424.78665387713465,485,4
425.84222797729706,486,2
426.06853970953887,487,3
426.9551196919781,488,5
427.5039087106849,489,5
429.02448845290473,490,2
434.2277876168127,491,5
434.57632718371514,492,2
436.19510352568204,493,5
437.7345069318639,494,1
439.0407955591278,495,2
441.33240019451927,496,1
442.01843337295645,497,5
443.17453786321533,498,2
443.7261911521136,499,4
444.2064582515839,500,1
444.89998102982923,501,4
445.5833470010043,502,1
448.09769093423387,503,4
449.083392299038,504,5
450.2114797408117,505,5
450.3817728311628,506,2
450.6109049058936,507,2
452.1011285816738,508,2
454.06568781741333,509,1
454.52877095430375,510,1
454.7512990315056,511,3
454.88349827773874,512,2
458.9362829034055,513,3
459.3422041078403,514,4
459.6097014160953,515,4
459.71632020413364,516,4
460.8448508089453,517,2
462.0304955139803,518,3
465.43983487022547,519,1
469.06165665294674,520,5
469.54076403810274,521,4
469.686258426953,522,5
470.57547391266644,523,1
472.33961991302266,524,3
472.57096195607386,525,2
473.21603835385645,526,1
473.75899090872565,527,5
474.404267001474,528,1
1.4216538492777502,295,2
3.928107838656082,296,5
3.987069975768937,297,2
5.459725490844793,298,4
5.875454387443646,299,2
8.830913541150167,300,4
9.864243566708518,301,3
12.977027683265662,302,1
15.889360289422164,303,2
17.37270642498605,304,3
22.57448532109714,305,3
24.140255403270793,306,3
25.437997151863723,307,3
26.519217571273636,308,2
27.869741808871435,309,1
30.362603071606515,310,2
32.89287712096572,311,5
35.27168909228943,312,1
35.98970005703205,313,4
36.19292813822362,314,3
36.7093929064637,315,4
39.700873973867886,316,1
40.470629632228956,317,4
44.62210081144196,318,2
45.44043183826119,319,4
45.65076747123755,320,2
47.022075036363375,321,5
47.25807884925027,322,4
51.68024551046073,323,4
53.90085162533436,324,2
54.696164460921686,325,3
60.61342150241116,326,1
61.315216700511876,327,2
61.72254733686346,328,5
62.45841016616931,329,1
62.9073712287546,330,1
63.44742284702256,331,1
63.880639386630286,332,4
65.3397687154514,333,3
66.4051748482488,334,4
67.69844588752768,335,5
67.75319495180828,336,3
70.0351851322354,337,3
70.7073660671058,338,4
70.83986011485118,339,2
71.24228394467258,340,5
72.53434476195822,341,2
74.64384700309284,342,2
74.98568304408535,343,1
77.10220617455106,344,4
82.7142707779966,345,3
83.0505568379076,346,4
83.84887893552586,347,5
85.4356326009273,348,4
91.0388679951046,349,4
92.87962065418425,350,1
98.85484543818713,351,1
100.92608062756045,352,5
104.59239057669568,353,1
104.68243970029857,354,4
105.14780662321732,355,1
105.2489702086565,356,5
105.31460326826546,357,5
107.76749023704882,358,1
108.24140378861496,359,5
108.4412334696299,360,1
112.91603319971459,361,2
115.6240771195951,362,3
116.1749620127254,363,5
117.34684621826604,364,1
118.51380916078685,365,5
118.69387111561663,366,5
121.94810880935471,367,5
122.88886993092208,368,1
124.43054746660174,369,4
125.44532653985348,370,2
128.35774166576266,371,4
132.35378276614486,372,4
133.022565063857,373,4
137.3146107272818,374,5
140.18285189335094,375,3
141.04616854052418,376,3
142.45454562795842,377,3
142.97528632827516,378,4
143.0282611516895,379,5
143.50644441768267,380,2
144.5098291196243,381,4
145.52349657804587,382,4
146.26294723587435,383,5
147.74957177843774,384,4
147.79846193573118,385,1
148.21775795710124,386,5
149.60074282770134,387,1
151.22087823020797,388,1
152.4180707486941,389,3
156.18968722915088,390,4
157.2335250918883,391,2
162.23576438333114,392,5
162.65730983414815,393,1
163.71241622563437,394,5
170.08482209118256,395,3
172.68084231453824,396,5
175.16768699679582,397,1
177.92160208151478,398,1
178.23278391969825,399,1
180.36750054518217,400,3
